region_id,Median_age_persons,Median_mortgage_repay_monthly,Median_Tot_prsnl_inc_weekly,Median_rent_weekly,Median_Tot_fam_inc_weekly,Average_num_psns_per_bedroom,Median_Tot_hhd_inc_weekly,Average_household_size,pct_have_motor,O_OR_Total,O_MTG_Total,R_Tot_Total,Oth_ten_type_Total,Ten_type_NS_Total,Total_DS_Sep_house,Total_DS_SemiD_ro_or_tce_h_th,Total_DS_Flat_unit_apart,Total_DS_Oth_dwell,Total_DS_not_stated,Total_Household,pct_house,pct_unit,pct_semi,pct_own,pct_rent,Total_NofB_1,Total_NofB_2,Total_NofB_3,Total_NofB_4,Total_NofB_5,Total_NofB_6,Total_NofB_NS,Total_NofB_Total,Pct_NofB_1,Pct_NofB_2,Pct_NofB_3,Pct_NofB_4_or_m,Pct_Unem_loyment_P,Pct_LabForc_prticipation_P,Pct_Employment_to_populn_P,Pct_Bchelr_or_higher,F_Tot_Managers,F_Tot_Professionals,F_Tot_TechnicTrades_W,F_Tot_CommunPersnlSvc_W,F_Tot_ClericalAdminis_W,F_Tot_Sales_W,F_Tot_Mach_oper_drivers,F_Tot_Labourers,F_Tot_Occu_ID_NS,F_Tot_Tot,Pct_professionals_managers,One_method_Train_P,One_method_Bus_P,One_method_Ferry_P,One_method_Taxi_P,One_method_Car_as_driver_P,One_method_Car_as_passenger_P,One_method_Bicycle_P,One_method_Walked_only_P,pct_one_method_Train,pct_one_method_Bus,pct_one_method_Ferry,pct_one_method_Bicyle,SSC_CODE_2011,SSC_NAME_2011,CONF_VALUE,POA_CODE_2011,AREA_ALBERS_SQKM,suburb,latitude,longtitude,state
SSC10221,47,1187,553,50,1305,1,1135,2.7,1,61,48,30,3,0,138,4,0,0,0,142,0.971830986,0,0.028169014,0.767605634,0.211267606,0,16,51,56,14,4,3,141,0,0.113475177,0.361702128,0.524822695,3.2,60.7,58.8,0.339622642,17,26,3,12,16,7,0,6,6,93,0.494252874,0,0,0,0,119,6,0,10,0,0,0,0,10221,Binjura,Very poor,2630,519.233769,BINJURA,-36.367368,148.945534,
SSC10391,44,1582,620,330,1333,1.2,1354,2.5,1,57,55,16,0,0,128,0,0,0,0,128,1,0,0,0.875,0.125,3,12,38,58,12,3,0,126,0.023809524,0.095238095,0.301587302,0.579365079,3.4,67.8,65.5,0.308724832,15,17,6,14,20,14,3,8,0,97,0.329896907,3,0,0,0,132,14,0,3,0.015228426,0,0,0,10391,Bunyan,Very poor,2630,289.5491862,BUNYAN,-36.367368,148.945534,
SSC10599,42,1200,518,180,1193,1.1,897,2.3,0.894167632,995,814,778,17,75,2367,178,114,13,7,2679,0.883538634,0.042553191,0.066442703,0.67525196,0.290406868,138,442,1314,599,102,28,47,2623,0.052611514,0.16850934,0.500953107,0.277926039,5.3,57.4,54.3,0.284309343,142,277,72,240,326,212,7,108,23,1407,0.302745665,0,9,0,9,1843,223,19,255,0,0.003067485,0,0.006475801,10599,Cooma (NSW),Very good,2630,100.929447,COOMA (NSW),-36.367368,148.945534,
SSC11173,50,1713,545,60,1142,1.1,1062,2.3,1,60,27,4,0,0,91,0,0,0,0,91,1,0,0,0.956043956,0.043956044,6,16,46,17,3,3,0,91,0.065934066,0.175824176,0.505494505,0.252747253,2.4,66.3,64.7,0.363636364,14,11,0,4,11,6,0,3,0,49,0.510204082,0,3,0,0,76,5,0,3,0,0.025210084,0,0,11173,Jerangle,Very poor,2630,760.927776,JERANGLE,-36.367368,148.945534,
SSC11782,44,1083,485,108,940,1.2,895,2.5,1,61,52,24,0,3,140,0,0,0,0,140,1,0,0,0.807142857,0.171428571,12,25,52,38,6,5,0,138,0.086956522,0.18115942,0.376811594,0.355072464,3.3,63.9,61.8,0.35,14,17,6,5,18,14,0,9,0,83,0.373493976,0,0,0,0,98,13,0,3,0,0,0,0,11782,Numeralla,Very poor,2630,884.8620568,NUMERALLA,-36.367368,148.945534,
SSC11892,22,0,579,753,0,1,620,1.9,0.555555556,0,0,7,0,0,3,0,4,0,0,7,0.428571429,0.571428571,0,0,1,0,3,6,0,0,0,0,9,0,0.333333333,0.666666667,0,0,54.5,54.5,NA,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,3,0,0,0,0,0,0,0,11892,Polo Flat,Very good,2630,2.74051039,POLO FLAT,-36.367368,148.945534,
SSC11980,49,0,570,0,1208,1.1,962,2.7,0.926829268,24,7,6,3,0,40,0,0,0,0,40,1,0,0,0.775,0.15,0,3,21,12,3,0,0,39,0,0.076923077,0.538461538,0.384615385,0,79.8,79.8,0.457142857,11,3,4,0,9,3,0,0,5,35,0.466666667,0,0,0,0,30,3,0,6,0,0,0,0,11980,Rock Flat,Very poor,2630,316.1854154,ROCK FLAT,-36.367368,148.945534,
SSC12069,49,1600,444,180,979,1.1,924,2.4,1,43,21,11,0,3,75,0,0,3,0,78,0.961538462,0,0,0.820512821,0.141025641,6,13,25,24,6,0,4,74,0.081081081,0.175675676,0.337837838,0.405405405,3.8,59.1,56.8,0.426966292,10,15,0,9,7,3,0,3,0,47,0.531914894,0,0,0,0,53,6,0,0,0,0,0,0,12069,Shannons Flat,Very poor,2630,702.3060254,SHANNONS FLAT,-36.367368,148.945534,
SSC10017,26,0,256,98,460,1.2,609,3.7,0.727272727,0,0,31,0,0,28,0,0,0,3,31,0.903225806,0,0,0,1,3,6,7,14,3,3,0,36,0.083333333,0.166666667,0.194444444,0.555555556,54.2,27.3,12.5,0.136363636,0,3,0,0,0,0,0,3,0,6,0.5,0,0,0,0,3,0,0,3,0,0,0,0,10017,Akolele,Poor,2546,5.82973354,AKOLELE,-36.355798,150.07685,
SSC10187,54,1300,384,200,841,1.1,691,2.1,0.925438596,354,144,189,6,25,526,104,79,9,0,718,0.732590529,0.110027855,0.144846797,0.693593315,0.263231198,37,161,338,134,17,9,19,696,0.05316092,0.231321839,0.485632184,0.229885057,8.8,42.7,39,0.3171875,39,44,25,54,39,39,3,24,9,276,0.310861423,0,4,0,0,325,29,3,35,0,0.00729927,0,0.005474453,10187,Bermagui,Good,2546,61.81084488,BERMAGUI,-36.355798,150.07685,
SSC10506,53,1083,394,150,921,1.1,828,2.3,0.962025316,89,40,26,0,4,150,0,0,9,0,159,0.943396226,0,0,0.811320755,0.163522013,18,36,72,29,3,3,0,161,0.111801242,0.223602484,0.447204969,0.217391304,3,57.7,56,0.375796178,29,17,4,9,14,8,0,9,0,90,0.511111111,0,0,0,0,86,7,0,13,0,0,0,0,10506,Central Tilba,Poor,2546,79.7470004,CENTRAL TILBA,-36.355798,150.07685,
SSC10678,57,1300,382,200,818,1.1,695,2.1,0.939058172,382,158,162,19,29,695,17,35,3,0,750,0.926666667,0.046666667,0.022666667,0.72,0.216,11,163,376,136,28,10,21,724,0.01519337,0.225138122,0.519337017,0.240331492,7.5,35.8,33.1,0.264659271,17,58,9,73,62,30,0,19,3,271,0.279850746,0,3,0,0,367,36,4,19,0,0.005444646,0,0.007259528,10678,Dalmeny,Very good,2546,7.15032179,DALMENY,-36.355798,150.07685,
SSC10716,55,1200,367,158,791,1.1,724,2.3,0.950819672,36,19,7,0,3,65,0,0,0,0,65,1,0,0,0.846153846,0.107692308,6,16,25,8,3,0,4,58,0.103448276,0.275862069,0.431034483,0.189655172,8.5,51.4,47.1,0.236111111,6,5,3,9,3,9,0,3,0,38,0.289473684,0,0,0,0,32,3,0,7,0,0,0,0,10716,Dignams Creek,Poor,2546,102.8061648,DIGNAMS CREEK,-36.355798,150.07685,
SSC11240,59,1300,383,220,797,1.1,751,2.2,0.958064516,198,64,50,0,17,325,0,4,0,0,329,0.987841945,0.012158055,0,0.796352584,0.151975684,6,37,182,75,12,3,14,315,0.019047619,0.117460317,0.577777778,0.285714286,2.8,38.8,37.7,0.204545455,6,16,12,27,19,15,0,15,9,119,0.2,0,3,0,3,154,13,3,3,0,0.012244898,0,0.012244898,11240,Kianga (NSW),Very good,2546,24.98433814,KIANGA (NSW),-36.355798,150.07685,
SSC11673,53,1213,448,190,977,1,657,2.2,0.968085106,60,22,18,0,0,97,0,3,0,0,100,0.97,0.03,0,0.82,0.18,6,18,53,20,4,0,0,101,0.059405941,0.178217822,0.524752475,0.237623762,4.3,43.5,41.6,0.4,0,15,6,8,5,4,0,0,0,38,0.394736842,0,3,0,0,58,6,0,0,0,0.034090909,0,0,11673,Mystery Bay,Acceptable,2546,14.30420217,MYSTERY BAY,-36.355798,150.07685,
SSC11685,53,1300,412,180,949,1.1,724,2,0.891838741,512,224,294,6,38,743,115,153,63,0,1074,0.691806331,0.142458101,0.10707635,0.685288641,0.273743017,76,280,470,168,25,11,34,1030,0.073786408,0.27184466,0.45631068,0.198058252,5.8,42.7,40.2,0.268829664,46,73,20,79,74,53,3,38,3,389,0.308290155,0,4,0,0,439,47,4,92,0,0.004756243,0,0.004756243,11685,Narooma,Very good,2546,38.4601195,NAROOMA,-36.355798,150.07685,
SSC11752,57,1690,446,235,981,1,796,2.1,0.97107438,146,47,41,4,14,243,6,3,0,0,252,0.964285714,0.011904762,0.023809524,0.765873016,0.162698413,9,34,129,58,6,4,13,240,0.0375,0.141666667,0.5375,0.283333333,7.3,42.3,39.2,0.286259542,14,22,9,16,24,15,0,6,0,106,0.339622642,0,0,0,0,122,15,0,10,0,0,0,0,11752,North Narooma,Very good,2546,7.96460485,NORTH NAROOMA,-36.355798,150.07685,
SSC12392,60,1500,381,223,918,1.1,675,1.9,0.966244726,134,54,44,0,13,204,0,0,41,0,245,0.832653061,0,0,0.767346939,0.179591837,10,75,92,50,4,0,10,231,0.043290043,0.324675325,0.398268398,0.233766234,6.6,39.5,36.9,0.294930876,12,12,6,18,12,14,3,6,0,83,0.289156627,0,0,0,0,111,8,0,3,0,0,0,0,12392,Wallaga Lake,Good,2546,12.39259149,WALLAGA LAKE,-36.355798,150.07685,
SSC10259,48,1300,379,120,881,1.1,722,2.4,0.926108374,95,64,47,3,4,210,0,0,3,0,213,0.985915493,0,0,0.746478873,0.220657277,14,30,98,61,3,3,4,209,0.066985646,0.14354067,0.468899522,0.320574163,11.1,47.3,42,0.146341463,15,11,9,22,18,15,0,8,3,101,0.265306122,0,0,0,0,116,12,0,10,0,0,0,0,10259,Bodalla,Poor,2545,3.83447988,BODALLA,-36.148482,149.705058,
SSC10851,48,1300,510,138,1083,1.1,1041,2.7,0.964705882,46,20,19,0,0,85,0,0,0,0,85,1,0,0,0.776470588,0.223529412,7,19,38,14,4,0,0,82,0.085365854,0.231707317,0.463414634,0.219512195,2.6,62.8,61.2,0.243902439,10,9,3,6,14,4,0,7,0,53,0.358490566,0,0,0,0,54,6,0,8,0,0,0,0,10851,Eurobodalla,Very poor,2545,86.76482185,EUROBODALLA,-36.148482,149.705058,
SSC11705,47,900,437,0,171,1.2,1041,2.8,1,13,7,0,0,0,20,0,0,0,0,20,1,0,0,1,0,0,5,4,6,0,4,0,19,0,0.263157895,0.210526316,0.526315789,0,74.4,74.4,0.481481481,9,3,3,0,6,0,0,0,0,21,0.571428571,0,0,0,0,15,0,0,3,0,0,0,0,11705,Nerrigundah,Very poor,2545,2782.446778,NERRIGUNDAH,-36.148482,149.705058,
SSC11903,50,1517,494,250,992,1,860,2.1,0.962264151,62,25,18,0,3,99,0,0,9,0,108,0.916666667,0,0,0.805555556,0.166666667,5,18,62,15,3,3,3,106,0.047169811,0.169811321,0.58490566,0.198113208,3.8,57.5,55.3,0.264,10,8,3,6,17,9,3,3,0,59,0.305084746,0,3,3,0,71,6,0,5,0,0.024193548,0.024193548,0,11903,Potato Point,Poor,2545,150.7927178,POTATO POINT,-36.148482,149.705058,
SSC10020,41,1733,645,210,1673,1.1,1120,2.1,0.867310625,655,504,798,18,61,1348,202,470,8,8,2036,0.662082515,0.230844794,0.099214145,0.569253438,0.39194499,184,566,794,362,66,12,39,1984,0.092741935,0.285282258,0.400201613,0.221774194,4.7,61.3,58.4,0.492863939,110,399,45,183,279,129,6,61,21,1233,0.419966997,3,19,0,16,1557,112,47,264,0.001215067,0.007695423,0,0.019036047,10020,Albury,Very good,2640,5.25754235,ALBURY,-36.082137,146.910174,
SSC10388,50,1950,533,150,1843,1.1,1041,2.7,1,31,22,17,3,0,73,0,0,0,0,73,1,0,0,0.726027397,0.232876712,5,6,30,24,5,3,0,73,0.068493151,0.082191781,0.410958904,0.438356164,4,74.1,71.2,0.345679012,15,12,0,9,8,7,0,3,0,54,0.5,0,0,0,0,60,6,0,0,0,0,0,0,10388,Bungowannah,Poor,2640,206.0808016,BUNGOWANNAH,-36.082137,146.910174,
SSC10764,37,1625,639,200,1589,1,1141,2.3,0.922385621,743,870,787,48,84,1956,90,486,0,0,2532,0.772511848,0.191943128,0.035545024,0.637045814,0.310821485,65,696,992,612,94,14,58,2473,0.026283866,0.281439547,0.401132228,0.291144359,4.7,65.3,62.3,0.414285714,112,456,68,232,344,179,20,72,22,1505,0.383007417,0,10,0,6,2256,166,53,120,0,0.003167564,0,0.01678809,10764,East Albury,Very good,2640,18.73460767,EAST ALBURY,-36.082137,146.910174,
SSC10975,37,1469,618,280,1599,1.1,1342,2.7,0.965384615,348,450,242,4,19,902,6,155,0,0,1063,0.848541863,0.145813735,0.005644403,0.75070555,0.227657573,4,168,486,353,34,6,13,1051,0.003805899,0.159847764,0.462416746,0.373929591,3.8,68.9,66.3,0.31835206,61,164,36,115,195,115,16,58,3,763,0.296052632,0,8,0,3,1117,97,12,20,0,0.005211726,0,0.00781759,10975,Glenroy (Albury - NSW),Very good,2640,2.9398296,GLENROY (ALBURY - NSW),-36.082137,146.910174,
SSC11734,37,1300,460,180,1074,1.1,802,2.3,0.865757042,652,761,867,7,86,2000,79,275,19,0,2373,0.842815002,0.115887063,0.033291193,0.595448799,0.365360303,91,497,1317,337,46,3,63,2291,0.039720646,0.216935836,0.574858141,0.168485378,8.6,54.1,49.4,0.251168224,81,204,65,216,264,155,28,152,9,1174,0.244635193,3,21,3,11,1640,160,31,84,0.00127011,0.008890771,0.00127011,0.013124471,11734,North Albury,Very good,2640,4.22068429,NORTH ALBURY,-36.082137,146.910174,
SSC12093,36,1300,534,150,1115,1.1,781,1.9,0.78778135,140,134,352,0,19,333,43,266,3,0,645,0.51627907,0.412403101,0.066666667,0.424806202,0.545736434,111,240,216,43,7,0,15,617,0.179902755,0.38897893,0.350081037,0.081037277,8.8,61.8,56.3,0.354651163,25,78,21,48,65,31,3,29,3,303,0.343333333,0,0,0,3,442,41,16,65,0,0,0,0.023988006,12093,South Albury,Very good,2640,4.22349482,SOUTH ALBURY,-36.082137,146.910174,
SSC12126,47,1600,754,200,2250,1.1,1910,3,0.965909091,40,36,11,0,0,87,0,0,0,0,87,1,0,0,0.873563218,0.126436782,0,6,33,35,13,3,0,90,0,0.066666667,0.366666667,0.566666667,5.5,69.2,65.4,0.597014925,5,22,6,9,14,9,0,0,3,68,0.415384615,0,0,0,0,106,4,0,4,0,0,0,0,12126,Splitters Creek,Very good,2640,33.10265507,SPLITTERS CREEK,-36.082137,146.910174,
SSC12196,39,2026,744,420,1943,1,1967,3.2,0.989130435,135,212,20,4,4,372,0,3,0,0,375,0.992,0.008,0,0.925333333,0.053333333,4,18,111,175,52,12,3,372,0.010752688,0.048387097,0.298387097,0.642473118,2.2,74.5,72.9,0.363070539,39,86,17,36,88,40,3,11,5,325,0.390625,0,0,0,0,487,26,7,10,0,0,0,0.010339734,12196,Table Top,Acceptable,2640,110.4107007,TABLE TOP,-36.082137,146.910174,
SSC12276,31,1600,653,270,1632,1,1511,2.9,0.980187696,410,1073,448,3,27,1882,36,40,0,3,1961,0.959714431,0.020397756,0.018357981,0.756246813,0.22845487,8,71,941,840,76,10,12,1946,0.004110997,0.036485098,0.483556012,0.475847893,4.4,71.6,68.4,0.297429078,123,376,66,234,364,255,24,97,16,1555,0.324236517,0,9,0,6,2345,140,22,45,0,0.002871729,0,0.007019783,12276,Thurgoona,Very good,2640,13.6128002,THURGOONA,-36.082137,146.910174,
SSC12467,43,1450,558,200,1436,1.1,1001,2.4,0.908077994,549,420,444,23,43,1250,123,106,0,0,1479,0.845165652,0.071670047,0.0831643,0.655172414,0.30020284,21,358,631,364,63,10,30,1447,0.014512785,0.247408431,0.436074637,0.302004147,5.3,55.4,52.5,0.404379562,70,236,36,130,222,95,9,59,10,867,0.35705951,0,10,0,6,1227,104,15,39,0,0.005913661,0,0.008870491,12467,West Albury,Very good,2640,5.83693073,WEST ALBURY,-36.082137,146.910174,
SSC12527,49,2383,521,220,1725,1,1199,2.7,0.969465649,57,41,15,17,3,133,0,0,0,0,133,1,0,0,0.736842105,0.112781955,0,8,66,38,14,6,0,132,0,0.060606061,0.5,0.439393939,1.7,52.7,51.8,0.375838926,14,20,6,12,24,4,0,6,0,86,0.395348837,0,0,0,0,128,10,0,0,0,0,0,0,12527,Wirlinga,Poor,2640,69.16636854,WIRLINGA,-36.082137,146.910174,
SSC11068,37,1733,671,280,1640,1.1,1426,2.8,0.976923077,48,59,20,0,3,124,3,3,0,0,130,0.953846154,0.023076923,0.023076923,0.823076923,0.153846154,0,4,72,43,6,3,3,128,0,0.03125,0.5625,0.40625,2.6,76,74,0.320987654,10,35,0,7,21,20,4,7,0,104,0.432692308,0,0,0,0,169,15,0,6,0,0,0,0,11068,Hamilton Valley,Good,2641,17.00094559,HAMILTON VALLEY,-36.037497,146.919729,
SSC11343,39,1300,490,175,1107,1.1,826,2.2,0.886078552,1512,1573,1806,17,174,3417,456,1154,55,0,5082,0.672373081,0.227075954,0.089728453,0.607044471,0.355371901,161,1438,2303,890,107,27,139,4926,0.032683719,0.291920422,0.467519285,0.207876573,7.1,58.8,54.6,0.20992569,164,383,132,465,574,456,34,261,34,2503,0.221547185,0,37,0,10,3815,376,68,134,0,0.006849315,0,0.01258793,11343,Lavington,Very good,2641,20.26513975,LAVINGTON,-36.037497,146.919729,
SSC12133,32,1387,501,190,1106,1.1,904,2.5,0.897660819,157,269,265,3,18,600,24,88,0,0,712,0.842696629,0.123595506,0.033707865,0.598314607,0.372191011,12,120,390,150,21,3,16,696,0.017241379,0.172413793,0.560344828,0.25,8,60.2,55.4,0.174484053,27,51,20,66,84,66,6,58,10,388,0.206349206,0,10,0,0,578,57,4,13,0,0.012345679,0,0.004938272,12133,Springdale Heights,Very good,2641,1.15913302,SPRINGDALE HEIGHTS,-36.037497,146.919729,
SSC10011,45,950,393,130,942,1.1,766,2.1,0.907216495,55,28,16,0,0,99,0,0,0,0,99,1,0,0,0.838383838,0.161616162,0,21,46,25,0,3,5,95,0,0.221052632,0.484210526,0.294736842,2.7,57.1,55.6,0.138461538,12,0,8,8,8,6,0,6,0,48,0.25,0,3,0,0,56,15,0,15,0,0.027272727,0,0,10011,Adaminaby,Poor,2629,2.02346409,ADAMINABY,-35.997349,148.769744,
SSC10036,50,2000,566,88,1112,1,1054,2.2,1,79,36,22,0,0,86,43,0,8,0,137,0.627737226,0,0.313868613,0.839416058,0.160583942,4,26,52,43,7,0,6,132,0.03030303,0.196969697,0.393939394,0.378787879,3.2,61.2,59.2,0.243055556,30,12,3,8,21,6,0,4,0,84,0.5,0,0,0,0,98,6,0,11,0,0,0,0,10036,Anglers Reach,Very poor,2629,640.6270226,ANGLERS REACH,-35.997349,148.769744,
SSC11914,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,NA,NA,NA,NA,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,NA,NA,NA,NA,11914,Providence Portal,Very poor,2629,138.8202114,PROVIDENCE PORTAL,-35.997349,148.769744,
SSC10183,53,2167,534,70,1278,1,929,2.4,1,42,23,10,0,0,72,0,0,3,0,75,0.96,0,0,0.866666667,0.133333333,3,14,33,23,5,0,0,78,0.038461538,0.179487179,0.423076923,0.358974359,4.1,47.7,45.8,0.370786517,3,14,6,3,7,0,0,0,0,33,0.515151515,0,0,0,0,48,0,0,0,0,0,0,0,10183,Bergalia,Poor,2537,40.18867275,BERGALIA,-35.981261,150.105175,
SSC10219,51,1083,477,185,982,1.1,1021,2.4,1,64,29,14,0,3,110,0,0,0,0,110,1,0,0,0.845454545,0.127272727,5,21,44,32,9,0,0,111,0.045045045,0.189189189,0.396396396,0.369369369,10.8,59.1,52.8,0.379310345,9,18,3,12,6,10,0,3,0,61,0.442622951,0,0,0,0,70,4,0,5,0,0,0,0,10219,Bingie,Poor,2537,16.9363945,BINGIE,-35.981261,150.105175,
SSC10358,48,1614,476,225,1150,1.1,851,2.3,0.947368421,223,132,149,32,16,399,141,6,3,3,552,0.722826087,0.010869565,0.255434783,0.643115942,0.269927536,14,120,264,108,23,4,18,533,0.026266417,0.225140713,0.495309568,0.253283302,5.4,47.6,45,0.355595668,24,70,8,43,55,42,0,16,4,262,0.364341085,0,0,0,0,332,23,24,21,0,0,0,0.046153846,10358,Broulee,Very good,2537,18.0021191,BROULEE,-35.981261,150.105175,
SSC10582,41,1170,396,200,916,1,900,2.4,1,42,30,14,0,0,83,0,0,3,0,86,0.965116279,0,0,0.837209302,0.162790698,3,21,33,25,3,3,0,88,0.034090909,0.238636364,0.375,0.352272727,11.7,61.7,54.4,0.443396226,10,10,6,8,8,0,0,6,3,51,0.416666667,0,0,0,0,63,6,3,3,0,0,0,0.03125,10582,Congo,Very good,2537,10.11801873,CONGO,-35.981261,150.105175,
SSC11566,53,1517,421,200,1194,1.1,890,2.5,1,46,23,17,0,0,86,0,0,0,0,86,1,0,0,0.802325581,0.197674419,7,16,32,21,9,0,0,85,0.082352941,0.188235294,0.376470588,0.352941176,2.8,54.6,53.1,0.375,3,20,5,12,16,0,0,0,0,56,0.410714286,0,0,0,0,72,5,0,0,0,0,0,0,11566,Mogendoura,Acceptable,2537,135.5973058,MOGENDOURA,-35.981261,150.105175,
SSC11601,46,1309,403,190,965,1.1,782,2.4,0.90296496,643,425,404,21,43,1350,113,47,23,3,1536,0.87890625,0.030598958,0.073567708,0.6953125,0.263020833,86,243,760,342,49,20,24,1500,0.057333333,0.162,0.506666667,0.274,7.7,49.3,45.5,0.239183673,49,117,40,117,169,100,9,71,0,672,0.24702381,0,5,0,0,908,85,16,71,0,0.00348675,0,0.011157601,11601,Moruya,Very good,2537,79.53059423,MORUYA,-35.981261,150.105175,
SSC11602,48,1372,513,231,1006,1.1,929,2.4,0.970845481,162,109,79,0,8,302,47,6,3,0,358,0.843575419,0.016759777,0.131284916,0.75698324,0.220670391,6,61,186,75,19,5,4,352,0.017045455,0.173295455,0.528409091,0.28125,8,53,48.7,0.335120643,15,52,9,32,40,17,4,14,0,183,0.366120219,0,6,0,0,252,22,5,9,0,0.016304348,0,0.013586957,11602,Moruya Heads,Very good,2537,12.37603149,MORUYA HEADS,-35.981261,150.105175,
SSC11605,49,1083,534,240,1261,1.1,988,2.3,0.975,100,60,40,0,6,198,8,0,0,0,206,0.961165049,0,0.038834951,0.776699029,0.194174757,8,31,84,65,12,0,4,200,0.04,0.155,0.42,0.385,9.6,55.8,50.5,0.406639004,8,29,0,21,16,14,3,5,0,96,0.385416667,0,0,0,0,148,10,0,6,0,0,0,0,11605,Mossy Point,Very good,2537,2.32040322,MOSSY POINT,-35.981261,150.105175,
SSC12288,53,1083,430,220,887,1.1,741,2.1,0.926630435,196,80,100,0,7,295,26,11,51,0,383,0.770234987,0.028720627,0.067885117,0.720626632,0.261096606,12,117,160,65,10,5,3,369,0.032520325,0.317073171,0.433604336,0.216802168,8.7,42.4,38.8,0.232394366,15,33,6,26,26,10,0,19,0,135,0.355555556,0,4,0,0,202,16,0,13,0,0.013559322,0,0,12288,Tomakin,Very good,2537,3.87927535,TOMAKIN,-35.981261,150.105175,
SSC12327,49,1260,448,50,1075,1.1,900,2.3,0.967741935,44,36,14,0,0,94,0,0,0,0,94,1,0,0,0.85106383,0.14893617,6,22,34,26,3,3,0,94,0.063829787,0.234042553,0.361702128,0.340425532,2.8,55.4,53.8,0.145631068,5,17,0,6,14,5,0,4,0,51,0.431372549,0,0,0,0,68,3,0,6,0,0,0,0,12327,Turlinjah,Poor,2537,110.602131,TURLINJAH,-35.981261,150.105175,
SSC12328,57,1400,405,215,884,1,744,2.1,0.972774869,544,192,225,3,21,924,16,39,6,0,985,0.938071066,0.039593909,0.016243655,0.747208122,0.228426396,17,183,486,231,44,3,16,964,0.017634855,0.189834025,0.504149378,0.288381743,7.2,38.5,35.7,0.292571429,32,71,24,66,74,43,0,25,6,341,0.307462687,0,0,0,0,450,44,0,22,0,0,0,0,12328,Tuross Head,Very good,2537,6.28560096,TUROSS HEAD,-35.981261,150.105175,
SSC11120,45,1083,479,140,1050,1.1,870,2.3,0.935433071,282,184,169,5,37,643,23,3,8,0,677,0.949778434,0.004431315,0.033973412,0.688330871,0.249630724,25,98,327,168,24,4,32,646,0.03869969,0.151702786,0.50619195,0.303405573,3.9,57.2,55,0.207505519,50,38,29,66,63,42,6,46,6,346,0.258823529,0,0,0,0,412,30,11,52,0,0,0,0.014725569,11120,Holbrook,Very good,2644,452.2718943,HOLBROOK,-35.964984,147.130856,
SSC11385,43,1699,502,0,1062,1.1,1050,2.8,1,70,35,32,0,3,137,0,0,0,3,140,0.978571429,0,0,0.75,0.228571429,6,12,63,44,10,3,0,138,0.043478261,0.086956522,0.456521739,0.413043478,0,70,70,0.273381295,34,7,0,3,18,4,0,13,3,82,0.518987342,0,0,0,0,78,0,0,10,0,0,0,0,11385,Little Billabong,Poor,2644,1381.372702,LITTLE BILLABONG,-35.964984,147.130856,
SSC11645,42,1600,613,231,1533,1.1,1402,2.6,1,39,50,26,3,0,118,0,0,0,0,118,1,0,0,0.754237288,0.220338983,4,14,53,32,9,5,0,117,0.034188034,0.11965812,0.452991453,0.393162393,2.1,76.5,74.9,0.349206349,27,20,0,10,19,3,3,6,0,88,0.534090909,0,0,0,0,110,0,0,12,0,0,0,0,11645,Mullengandra,Very poor,2644,432.9064287,MULLENGANDRA,-35.964984,147.130856,
SSC12568,46,1040,472,80,966,1.1,814,2.1,1,40,32,23,0,6,98,0,0,0,3,101,0.97029703,0,0,0.712871287,0.227722772,6,16,48,19,3,0,7,92,0.065217391,0.173913043,0.52173913,0.239130435,4.1,68.3,65.6,0.307692308,7,10,3,4,12,6,0,8,0,50,0.34,0,0,0,0,67,3,0,3,0,0,0,0,12568,Woomargama,Poor,2644,403.7970011,WOOMARGAMA,-35.964984,147.130856,
SSC10331,41,1625,623,215,2150,1.1,1513,2.6,0.976878613,59,87,22,4,3,172,0,0,3,0,175,0.982857143,0,0,0.834285714,0.125714286,9,26,76,46,13,0,0,170,0.052941176,0.152941176,0.447058824,0.347058824,3,66.5,64.5,0.342245989,17,22,15,8,34,8,0,8,0,112,0.348214286,0,0,0,0,172,27,0,9,0,0,0,0,10331,Bredbo,Poor,2626,518.181918,BREDBO,-35.959129,149.150191,
SSC11138,46,1300,465,220,1034,1.1,882,2.4,0.963768116,417,370,184,3,28,940,21,27,14,0,1002,0.938123752,0.026946108,0.020958084,0.785429142,0.183632735,28,138,556,213,33,3,25,971,0.028836251,0.142121524,0.572605561,0.256436663,6.6,53.7,50.1,0.198482933,38,73,28,95,72,65,9,74,9,463,0.244493392,0,0,0,0,715,49,3,29,0,0,0,0.00289296,11138,Howlong,Very good,2643,156.0391556,HOWLONG,-35.958568,146.60586,
SSC11650,51,1517,455,200,1008,1.1,826,2.2,0.956,369,199,175,9,34,632,47,87,14,6,786,0.804071247,0.110687023,0.059796438,0.72264631,0.22264631,32,201,328,166,25,3,28,755,0.042384106,0.266225166,0.434437086,0.256953642,3.5,50.7,48.9,0.156351792,47,52,25,60,72,39,9,47,4,355,0.282051282,0,3,0,0,515,31,23,38,0,0.003787879,0,0.029040404,11650,Mulwala,Very good,2647,18.64651659,MULWALA,-35.954159,145.963942,
